,date,station,NO,NO2,NOX,precipitation
451,27/03/2017,Ariel,1.9,14.3,17.3,0.0
452,28/03/2017,Ariel,1.7,10.2,12.8,0.0
453,29/03/2017,Ariel,1.9,11.3,14.2,0.0
454,30/03/2017,Ariel,1.6,13.1,15.5,0.0
455,31/03/2017,Ariel,1.6,10.8,13.1,0.0
456,01/04/2017,Ariel,1.4,7.7,9.9,2.7
457,02/04/2017,Ariel,1.8,8.6,11.3,2.1
458,03/04/2017,Ariel,1.7,9.0,11.6,0.0
459,04/04/2017,Ariel,1.5,9.0,11.3,0.0
460,05/04/2017,Ariel,1.5,10.9,13.1,0.0
461,06/04/2017,Ariel,1.8,11.4,14.2,0.0
462,07/04/2017,Ariel,1.6,6.7,9.2,0.0
463,08/04/2017,Ariel,1.7,10.2,12.8,0.0
464,09/04/2017,Ariel,1.9,9.9,12.8,0.0
465,10/04/2017,Ariel,1.7,11.1,13.7,0.0
466,11/04/2017,Ariel,1.5,11.1,13.5,0.0
467,12/04/2017,Ariel,1.7,10.7,13.3,0.8
468,13/04/2017,Ariel,1.9,9.8,12.6,0.2
469,14/04/2017,Ariel,1.7,8.2,10.7,0.1
470,15/04/2017,Ariel,1.6,7.1,9.5,0.0
471,16/04/2017,Ariel,1.6,8.2,10.6,0.0
472,17/04/2017,Ariel,1.7,9.4,11.9,0.0
473,18/04/2017,Ariel,1.9,14.4,17.3,0.0
474,19/04/2017,Ariel,2.8,23.0,27.3,0.0
475,20/04/2017,Ariel,1.8,14.6,17.2,0.0
476,21/04/2017,Ariel,1.4,7.0,9.0,0.0
477,22/04/2017,Ariel,1.3,7.0,9.0,0.0
478,23/04/2017,Ariel,1.8,8.3,11.0,0.0
479,24/04/2017,Ariel,1.7,9.2,11.8,0.0
480,25/04/2017,Ariel,1.6,10.2,12.7,0.0
481,26/04/2017,Ariel,2.0,15.6,18.7,0.0
482,27/04/2017,Ariel,1.8,12.0,14.8,0.0
483,28/04/2017,Ariel,1.6,9.1,11.6,0.0
484,29/04/2017,Ariel,1.4,9.2,11.4,0.0
485,30/04/2017,Ariel,1.5,9.149999999999999,11.5,0.0
486,01/05/2017,Ariel,1.45,9.174999999999999,11.45,0.0
487,02/05/2017,Ariel,1.475,9.162499999999998,11.475,0.0
488,03/05/2017,Ariel,1.4625,9.16875,11.462499999999999,0.0
489,04/05/2017,Ariel,0.98125,8.434375,9.98125,0.0
490,05/05/2017,Ariel,0.5,7.7,8.5,0.0
491,06/05/2017,Ariel,0.2,3.6,3.9,0.0
492,07/05/2017,Ariel,0.7,7.5,8.7,0.0
493,08/05/2017,Ariel,0.4,9.3,9.9,0.0
494,09/05/2017,Ariel,0.4,7.3,7.9,0.0
495,10/05/2017,Ariel,0.6,9.5,10.5,0.0
496,11/05/2017,Ariel,1.0,10.0,11.5,0.0
497,12/05/2017,Ariel,0.4,10.1,10.8,0.0
498,13/05/2017,Ariel,0.3,6.9,7.4,0.0
499,14/05/2017,Ariel,1.0,20.7,22.3,0.0
500,15/05/2017,Ariel,0.5,13.3,14.1,0.0
501,16/05/2017,Ariel,0.6,10.9,11.8,0.0
502,17/05/2017,Ariel,0.8,11.6,12.8,0.0
503,18/05/2017,Ariel,0.4,8.8,9.4,0.0
504,19/05/2017,Ariel,0.4,5.9,6.6,0.0
505,20/05/2017,Ariel,0.2,3.3,3.6,0.0
506,21/05/2017,Ariel,0.4,7.0,7.6,0.0
507,22/05/2017,Ariel,0.2,8.2,8.4,0.0
508,23/05/2017,Ariel,0.4,4.2,4.8,0.0
509,24/05/2017,Ariel,0.4,7.5,8.1,0.0
510,25/05/2017,Ariel,0.8,10.9,12.2,0.0
511,26/05/2017,Ariel,0.2,4.3,4.6,0.0
512,27/05/2017,Ariel,0.0,3.5,3.4,0.0
513,28/05/2017,Ariel,0.4,7.7,8.2,0.0
514,29/05/2017,Ariel,0.2,6.4,6.8,0.0
515,30/05/2017,Ariel,0.2,4.7,5.0,0.0
516,31/05/2017,Ariel,0.2,9.2,9.4,0.0
517,01/06/2017,Ariel,0.4,4.5,5.1,0.0
518,02/06/2017,Ariel,0.2,3.0,3.3,0.0
519,03/06/2017,Ariel,1.5,10.4,12.7,0.0
520,04/06/2017,Ariel,0.6,12.1,13.0,0.0
521,05/06/2017,Ariel,1.0,9.7,11.2,0.0
522,06/06/2017,Ariel,0.4,9.0,9.6,0.0
523,07/06/2017,Ariel,0.2,5.9,6.2,0.0
524,08/06/2017,Ariel,0.5,10.9,11.7,0.0
525,09/06/2017,Ariel,0.3,5.6,6.1,0.0
526,10/06/2017,Ariel,0.1,2.6,2.8,0.0
527,11/06/2017,Ariel,0.2,8.4,8.6,0.0
528,12/06/2017,Ariel,-0.1,4.9,4.7,0.0
529,13/06/2017,Ariel,-0.1,6.5,6.4,0.0
530,14/06/2017,Ariel,5.4,8.0,16.2,0.0
531,15/06/2017,Ariel,0.1,7.6,7.7,0.0
532,16/06/2017,Ariel,0.5,8.1,8.9,0.0
533,17/06/2017,Ariel,-0.1,5.0,4.8,0.0
534,18/06/2017,Ariel,0.3,10.0,10.5,0.0
535,19/06/2017,Ariel,0.0,10.3,10.3,0.0
536,20/06/2017,Ariel,0.2,5.8,6.2,0.0
537,21/06/2017,Ariel,0.0,6.2,6.3,0.0
538,22/06/2017,Ariel,-0.1,7.6,7.5,0.0
539,23/06/2017,Ariel,-0.05,6.9,6.9,0.0
540,24/06/2017,Ariel,-0.07500000000000001,7.25,7.2,0.0
541,25/06/2017,Ariel,0.2125,11.675,12.049999999999999,0.0
542,26/06/2017,Ariel,0.5,16.1,16.9,0.0
543,27/06/2017,Ariel,0.4,9.1,9.6,0.0
544,28/06/2017,Ariel,4.0,22.5,28.6,0.0
545,29/06/2017,Ariel,0.4,8.5,9.1,0.0
546,30/06/2017,Ariel,0.3,5.5,6.0,0.0
547,01/07/2017,Ariel,0.35,7.0,7.55,0.0
548,02/07/2017,Ariel,0.32499999999999996,6.25,6.775,0.0
549,03/07/2017,Ariel,0.33749999999999997,6.625,7.1625,0.0
550,04/07/2017,Ariel,0.33124999999999993,6.4375,6.96875,0.0
551,05/07/2017,Ariel,0.334375,6.53125,7.065625,0.0
552,06/07/2017,Ariel,0.3671875,5.315625,5.832812499999999,0.0
553,07/07/2017,Ariel,0.4,4.1,4.6,0.0
554,08/07/2017,Ariel,0.2,4.2,4.5,0.0
555,09/07/2017,Ariel,0.6,11.4,12.4,0.0
556,10/07/2017,Ariel,1.0,12.2,13.8,0.0
557,11/07/2017,Ariel,0.8,11.8,13.100000000000001,0.0
558,12/07/2017,Ariel,0.9,12.0,13.450000000000001,0.0
559,13/07/2017,Ariel,0.55,9.05,9.875,0.0
560,14/07/2017,Ariel,0.2,6.1,6.3,0.0
561,15/07/2017,Ariel,0.3,9.7,10.0,0.0
562,16/07/2017,Ariel,0.7,11.9,12.9,0.0
563,17/07/2017,Ariel,0.5,10.8,11.45,0.0
564,18/07/2017,Ariel,0.55,10.3,11.075,0.0
565,19/07/2017,Ariel,0.6,9.8,10.7,0.0
566,20/07/2017,Ariel,0.4,5.8,6.4,0.0
567,21/07/2017,Ariel,0.1,1.8,1.9,0.0
568,22/07/2017,Ariel,0.0,2.4,2.4,0.0
569,23/07/2017,Ariel,0.2,4.7,5.1,0.0
570,24/07/2017,Ariel,0.1,3.55,3.75,0.0
571,25/07/2017,Ariel,1.45,15.075000000000001,17.325,0.0
572,26/07/2017,Ariel,2.8,26.6,30.9,0.0
573,27/07/2017,Ariel,2.2,13.1,16.4,0.0
574,28/07/2017,Ariel,0.0,2.6,2.6,0.0
575,29/07/2017,Ariel,-0.1,3.2,3.1,0.0
576,30/07/2017,Ariel,0.1,5.6,5.7,0.0
577,31/07/2017,Ariel,0.15000000000000002,6.199999999999999,6.4,0.0
578,01/08/2017,Ariel,0.2,6.8,7.1,0.0
579,02/08/2017,Ariel,0.1,5.7,5.9,0.0
580,03/08/2017,Ariel,0.0,4.9,5.0,0.0
581,04/08/2017,Ariel,-0.1,4.7,4.6,0.0
582,05/08/2017,Ariel,-0.1,2.9,2.7,0.0
583,06/08/2017,Ariel,0.3,9.9,10.3,0.0
584,07/08/2017,Ariel,3.2,18.9,23.7,0.0
585,08/08/2017,Ariel,0.3,6.5,7.0,0.0
586,09/08/2017,Ariel,1.6,13.6,16.1,0.0
587,10/08/2017,Ariel,0.3,4.5,4.9,0.0
588,11/08/2017,Ariel,0.2,3.6,3.9,0.0
589,12/08/2017,Ariel,0.0,4.1,4.1,0.0
590,13/08/2017,Ariel,0.6,7.3,8.1,0.0
591,14/08/2017,Ariel,0.1,4.9,5.1,0.0
592,15/08/2017,Ariel,0.3,5.8,6.2,0.0
593,16/08/2017,Ariel,0.2,4.7,5.0,0.0
594,17/08/2017,Ariel,0.2,7.2,7.5,0.0
595,18/08/2017,Ariel,0.2,5.95,6.25,0.0
596,19/08/2017,Ariel,0.2,6.575,6.875,0.0
597,20/08/2017,Ariel,0.2,5.1875,5.4875,0.0
598,21/08/2017,Ariel,0.2,3.8,4.1,0.0
599,22/08/2017,Ariel,0.4,4.1,4.8,0.0
600,23/08/2017,Ariel,0.3,4.6,5.1,0.0
601,24/08/2017,Ariel,0.5,6.7,7.3,0.0
602,25/08/2017,Ariel,0.35,5.2,5.65,0.0
603,26/08/2017,Ariel,0.2,3.7,4.0,0.0
604,27/08/2017,Ariel,0.2,6.0,6.2,0.0
605,28/08/2017,Ariel,0.2,5.1,5.5,0.0
606,29/08/2017,Ariel,0.2,6.0,6.3,0.0
607,30/08/2017,Ariel,0.0,5.4,5.4,0.0
608,31/08/2017,Ariel,0.1,4.5,4.6,0.0
609,01/09/2017,Ariel,0.1,2.9,2.9,0.0
610,02/09/2017,Ariel,0.2,5.3,5.6,0.0
611,03/09/2017,Ariel,0.5,10.5,11.3,0.0
612,04/09/2017,Ariel,0.2,5.0,5.3,0.0
613,05/09/2017,Ariel,0.5,7.0,7.9,0.0
614,06/09/2017,Ariel,0.2,5.5,5.8,0.0
615,07/09/2017,Ariel,0.1,5.2,5.3,0.0
616,08/09/2017,Ariel,0.1,5.7,5.9,0.0
617,09/09/2017,Ariel,0.0,5.4,5.4,0.0
618,10/09/2017,Ariel,0.6,10.5,11.5,0.0
619,11/09/2017,Ariel,0.3,9.3,9.7,0.0
620,12/09/2017,Ariel,3.3,19.3,24.3,0.0
621,13/09/2017,Ariel,1.7999999999999998,14.3,17.0,0.0
622,14/09/2017,Ariel,2.55,16.8,20.65,0.0
623,15/09/2017,Ariel,2.175,15.55,18.825,0.0
624,16/09/2017,Ariel,2.3625,16.175,19.737499999999997,0.0
625,17/09/2017,Ariel,1.23125,11.5875,13.468749999999998,0.0
626,18/09/2017,Ariel,0.1,7.0,7.2,0.0
627,19/09/2017,Ariel,0.1,6.6,6.7,0.0
628,20/09/2017,Ariel,0.0,4.2,4.1,0.0
629,21/09/2017,Ariel,0.2,4.3,4.6,0.0
630,22/09/2017,Ariel,-0.1,2.5,2.3,0.0
631,23/09/2017,Ariel,-0.2,3.5,3.2,0.0
632,24/09/2017,Ariel,0.1,5.3,5.5,0.0
633,25/09/2017,Ariel,0.2,8.5,8.7,0.0
634,26/09/2017,Ariel,0.1,4.9,5.1,0.0
635,27/09/2017,Ariel,0.2,5.9,6.2,0.0
636,28/09/2017,Ariel,0.6,8.0,8.9,0.0
637,29/09/2017,Ariel,-0.2,1.3,1.0,0.0
638,30/09/2017,Ariel,-0.2,2.8,2.6,0.0
639,01/10/2017,Ariel,0.0,5.0,5.1,0.0
640,02/10/2017,Ariel,0.5,13.2,14.0,0.0
641,03/10/2017,Ariel,0.3,7.0,7.5,0.0
642,04/10/2017,Ariel,-0.1,4.4,4.3,0.0
643,05/10/2017,Ariel,-0.2,3.0,2.6,0.0
644,06/10/2017,Ariel,-0.2,3.0,2.7,0.0
645,07/10/2017,Ariel,-0.2,8.1,7.8,0.0
646,08/10/2017,Ariel,0.0,7.1,7.15,0.4
647,09/10/2017,Ariel,0.2,6.1,6.5,23.8
648,10/10/2017,Ariel,0.2,7.8,8.2,0.0
649,11/10/2017,Ariel,-0.1,4.6,4.5,0.0
650,12/10/2017,Ariel,0.2,6.8,7.1,0.0
651,13/10/2017,Ariel,0.1,5.6,5.8,0.0
652,14/10/2017,Ariel,0.0,5.2,5.2,0.0
653,15/10/2017,Ariel,0.3,8.4,8.9,0.0
654,16/10/2017,Ariel,0.2,10.3,10.7,0.0
655,17/10/2017,Ariel,0.3,10.9,11.3,0.0
656,18/10/2017,Ariel,0.0,10.6,10.6,0.0
657,19/10/2017,Ariel,0.0,10.1,10.1,0.0
658,20/10/2017,Ariel,0.2,7.4,7.6,0.0
659,21/10/2017,Ariel,0.0,5.0,5.1,0.0
660,22/10/2017,Ariel,0.2,6.5,6.8,0.0
661,23/10/2017,Ariel,0.1,7.6,7.8,0.0
662,24/10/2017,Ariel,0.3,6.7,7.1,0.0
663,25/10/2017,Ariel,0.3,8.2,8.7,0.0
664,26/10/2017,Ariel,0.1,7.8,8.0,0.0
665,27/10/2017,Ariel,0.2,8.7,9.1,0.5
666,28/10/2017,Ariel,0.1,4.1,4.2,0.2
667,29/10/2017,Ariel,0.1,7.9,8.1,0.4
668,30/10/2017,Ariel,0.4,8.0,8.6,2.1
669,31/10/2017,Ariel,0.5,8.1,8.9,1.6
670,01/11/2017,Ariel,0.5,8.2,9.0,0.4
671,02/11/2017,Ariel,0.6,8.7,9.5,0.1
672,03/11/2017,Ariel,0.1,3.7,3.9,0.0
673,04/11/2017,Ariel,0.0,5.4,5.4,0.0
674,05/11/2017,Ariel,0.5,7.7,8.4,0.0
675,06/11/2017,Ariel,0.1,7.7,7.8,0.0
676,07/11/2017,Ariel,0.1,9.4,9.6,0.0
677,08/11/2017,Ariel,0.2,11.5,11.8,0.0
678,09/11/2017,Ariel,1.1,10.9,12.7,0.0
679,10/11/2017,Ariel,-0.1,6.7,6.5,0.0
680,11/11/2017,Ariel,-0.2,4.6,4.3,0.0
681,12/11/2017,Ariel,-0.2,6.3,6.0,0.0
682,13/11/2017,Ariel,0.3,16.7,17.1,0.0
683,14/11/2017,Ariel,0.2,15.2,15.5,0.0
684,15/11/2017,Ariel,0.0,12.5,12.4,0.0
685,16/11/2017,Ariel,0.0,12.7,12.7,0.0
686,17/11/2017,Ariel,0.4,10.2,10.8,0.0
687,18/11/2017,Ariel,0.2,10.9,11.1,0.0
688,19/11/2017,Ariel,0.4,7.7,8.2,0.0
689,20/11/2017,Ariel,0.9,8.6,10.0,9.0
690,21/11/2017,Ariel,0.5,5.5,6.2,8.0
691,22/11/2017,Ariel,0.5,6.1,6.9,6.0
692,23/11/2017,Ariel,0.8,8.0,9.2,2.0
693,24/11/2017,Ariel,0.3,4.2,4.7,0.2
694,25/11/2017,Ariel,0.2,4.4,4.6,0.0
695,26/11/2017,Ariel,0.5,10.3,11.0,0.0
696,27/11/2017,Ariel,0.7,9.3,10.3,3.0
697,28/11/2017,Ariel,0.4,10.6,11.3,0.0
698,29/11/2017,Ariel,0.9,9.4,10.7,0.2
699,30/11/2017,Ariel,0.3,7.3,7.7,0.0
700,01/12/2017,Ariel,0.2,5.2,5.5,0.0
701,02/12/2017,Ariel,0.0,4.0,4.1,0.0
702,03/12/2017,Ariel,0.2,5.7,5.9,0.0
703,04/12/2017,Ariel,0.2,4.4,4.8,0.0
704,05/12/2017,Ariel,0.6,8.4,9.4,5.5
705,06/12/2017,Ariel,0.4,4.7,5.3,22.8
706,07/12/2017,Ariel,0.7,8.1,9.2,0.0
707,08/12/2017,Ariel,0.1,5.3,5.5,0.0
708,09/12/2017,Ariel,0.0,5.3,5.3,0.0
709,10/12/2017,Ariel,1.5,17.2,19.6,0.0
710,11/12/2017,Ariel,0.6,14.5,15.4,0.0
711,12/12/2017,Ariel,0.2,5.4,5.8,0.0
712,13/12/2017,Ariel,0.5,12.2,13.0,0.0
713,14/12/2017,Ariel,0.7,9.4,10.5,0.1
714,15/12/2017,Ariel,0.4,6.6,7.2,0.0
715,16/12/2017,Ariel,0.1,5.3,5.4,0.0
716,17/12/2017,Ariel,0.2,8.7,9.0,0.0
717,18/12/2017,Ariel,0.6,14.0,14.9,0.0
718,19/12/2017,Ariel,1.8,21.7,24.3,0.0
719,20/12/2017,Ariel,1.0,16.6,18.1,0.0
720,21/12/2017,Ariel,1.3,16.6,18.7,0.0
721,22/12/2017,Ariel,0.6,10.4,11.4,0.0
722,23/12/2017,Ariel,0.3,6.0,6.5,0.0
723,24/12/2017,Ariel,0.7,5.9,6.9,45.1
724,25/12/2017,Ariel,0.7,8.2,9.2,0.6
725,26/12/2017,Ariel,0.4,7.9,8.5,0.0
726,27/12/2017,Ariel,0.0,4.8,4.9,0.0
727,28/12/2017,Ariel,1.6,20.1,22.6,0.0
728,29/12/2017,Ariel,1.5,19.8,22.2,0.0
729,30/12/2017,Ariel,0.1,7.5,7.7,0.0
730,31/12/2017,Ariel,0.4,8.4,9.0,1.6
731,01/01/2018,Ariel,0.3,6.8,7.3,5.9
732,02/01/2018,Ariel,0.6,7.3,8.1,1.6
733,03/01/2018,Ariel,0.4,10.9,11.4,0.0
734,04/01/2018,Ariel,0.4,6.3,6.9,13.2
735,05/01/2018,Ariel,0.0,1.7,1.8,30.9
736,06/01/2018,Ariel,0.1,3.8,4.0,1.4
737,07/01/2018,Ariel,0.2,6.6,6.8,0.0
738,08/01/2018,Ariel,0.2,8.6,8.8,0.0
739,09/01/2018,Ariel,0.8,10.6,11.8,0.0
740,10/01/2018,Ariel,0.2,8.5,8.8,0.0
741,11/01/2018,Ariel,0.5,10.5,11.3,0.0
742,12/01/2018,Ariel,0.3,9.2,9.7,0.0
743,13/01/2018,Ariel,0.0,6.9,7.0,0.5
744,14/01/2018,Ariel,0.3,6.0,6.6,12.6
745,15/01/2018,Ariel,0.5,7.3,8.1,0.1
746,16/01/2018,Ariel,0.6,9.8,10.8,0.0
747,17/01/2018,Ariel,0.3,6.2,6.6,2.5
748,18/01/2018,Ariel,0.2,4.0,4.4,12.7
749,19/01/2018,Ariel,0.25,5.1,5.5,1.3
750,20/01/2018,Ariel,0.225,4.55,4.95,0.0
751,21/01/2018,Ariel,0.21250000000000002,6.125,6.525,0.0
752,22/01/2018,Ariel,0.2,7.7,8.1,4.0
753,23/01/2018,Ariel,0.65,8.35,9.45,16.2
754,24/01/2018,Ariel,1.1,9.0,10.8,9.6
755,25/01/2018,Ariel,2.4,4.4,8.1,17.1
756,26/01/2018,Ariel,3.4,2.5,7.7,14.8
757,27/01/2018,Ariel,2.9,3.45,7.9,2.6
758,28/01/2018,Ariel,3.15,2.975,7.800000000000001,0.0
759,29/01/2018,Ariel,3.025,3.2125000000000004,7.8500000000000005,1.6
760,30/01/2018,Ariel,1.8624999999999998,8.10625,10.325000000000001,0.0
761,31/01/2018,Ariel,0.7,13.0,12.8,0.0
762,01/02/2018,Ariel,1.28125,10.553125,11.5625,0.0
763,02/02/2018,Ariel,0.990625,11.7765625,12.18125,0.0
764,03/02/2018,Ariel,1.1359375,11.16484375,11.871875,0.0
765,04/02/2018,Ariel,1.06328125,11.470703125,12.0265625,0.0
766,05/02/2018,Ariel,1.031640625,16.6353515625,17.46328125,0.0
767,06/02/2018,Ariel,1.0,21.8,22.9,0.0
768,07/02/2018,Ariel,0.2,9.1,8.7,0.0
769,08/02/2018,Ariel,0.8,16.0,16.7,0.0
770,09/02/2018,Ariel,0.4,9.5,9.5,0.0
771,10/02/2018,Ariel,0.0,7.1,6.4,0.0
772,11/02/2018,Ariel,0.5,14.1,14.4,0.0
773,12/02/2018,Ariel,0.4,9.2,9.3,14.9
774,13/02/2018,Ariel,0.1,6.5,6.1,4.9
775,14/02/2018,Ariel,0.0,7.4,6.5,0.0
776,15/02/2018,Ariel,0.2,11.1,10.6,0.0
777,16/02/2018,Ariel,0.1,9.8,9.0,14.4
778,17/02/2018,Ariel,0.0,3.5,2.4,38.2
779,18/02/2018,Ariel,0.0,6.0,5.3,0.0
780,19/02/2018,Ariel,0.1,9.7,9.2,0.0
781,20/02/2018,Ariel,1.0,16.1,17.0,0.0
782,21/02/2018,Ariel,0.4,16.8,16.6,2.2
783,22/02/2018,Ariel,0.2,9.3,8.6,0.0
784,23/02/2018,Ariel,0.0,7.2,6.1,0.0
785,24/02/2018,Ariel,0.0,9.5,8.5,0.0
786,25/02/2018,Ariel,0.0,9.4,8.6,0.6
787,26/02/2018,Ariel,0.1,9.3,8.5,12.2
788,27/02/2018,Ariel,0.1,9.0,8.5,0.0
789,28/02/2018,Ariel,0.15000000000000002,10.5,9.95,0.0
790,01/03/2018,Ariel,0.2,12.0,11.4,0.0
791,02/03/2018,Ariel,0.1,11.1,10.2,0.0
792,03/03/2018,Ariel,0.0,6.7,5.4,0.0
793,04/03/2018,Ariel,0.2,10.4,10.1,0.0
794,05/03/2018,Ariel,0.3,12.0,12.5,0.0
795,06/03/2018,Ariel,0.6,10.1,11.0,0.0
796,07/03/2018,Ariel,0.7,14.6,15.7,0.0
797,08/03/2018,Ariel,0.5,8.6,9.2,0.0
798,09/03/2018,Ariel,0.2,4.5,4.7,0.0
799,10/03/2018,Ariel,0.0,5.4,5.2,0.0
800,11/03/2018,Ariel,0.7,11.4,12.3,0.0
801,12/03/2018,Ariel,0.8,12.0,13.0,0.0
802,13/03/2018,Ariel,1.5,17.0,19.1,0.0
803,14/03/2018,Ariel,0.9,11.1,12.4,0.0
804,15/03/2018,Ariel,0.5,12.5,13.2,0.0
805,16/03/2018,Ariel,0.2,4.7,4.8,0.0
806,17/03/2018,Ariel,0.3,7.9,8.1,0.0
807,18/03/2018,Ariel,0.1,8.9,8.8,0.0
808,19/03/2018,Ariel,0.3,10.6,10.8,0.0
809,20/03/2018,Ariel,0.4,11.5,12.0,0.0
810,21/03/2018,Ariel,0.4,7.2,7.5,0.0
811,22/03/2018,Ariel,0.1,8.2,8.1,0.0
812,23/03/2018,Ariel,0.0,6.8,6.6,0.2
813,24/03/2018,Ariel,0.0,5.1,4.9,0.2
814,25/03/2018,Ariel,0.3,7.8,8.2,0.0
815,26/03/2018,Ariel,0.1,10.1,10.1,0.0
816,27/03/2018,Ariel,0.5,15.6,16.3,2.9
817,28/03/2018,Ariel,0.2,6.6,6.9,0.1
818,29/03/2018,Ariel,0.6,5.3,6.2,9.7
819,30/03/2018,Ariel,0.3,4.7,5.1,0.1
820,31/03/2018,Ariel,0.0,3.8,3.7,0.0
821,01/04/2018,Ariel,0.2,10.6,11.0,0.0
822,02/04/2018,Ariel,0.6,13.7,14.5,0.0
823,03/04/2018,Ariel,1.0,10.7,12.2,0.0
824,04/04/2018,Ariel,0.1,7.9,8.1,0.0
825,05/04/2018,Ariel,0.1,9.7,9.9,0.0
826,06/04/2018,Ariel,0.0,7.7,7.7,0.0
827,07/04/2018,Ariel,0.3,9.6,10.1,0.0
828,08/04/2018,Ariel,0.7,11.8,12.9,0.0
829,09/04/2018,Ariel,0.6,6.5,7.4,0.3
830,10/04/2018,Ariel,0.6,7.5,8.3,9.0
831,11/04/2018,Ariel,0.4,8.8,9.4,0.1
832,12/04/2018,Ariel,0.4,13.5,14.1,0.0
833,13/04/2018,Ariel,0.3,6.2,6.6,0.0
834,14/04/2018,Ariel,0.1,4.7,4.8,0.0
835,15/04/2018,Ariel,1.3,15.7,17.6,0.0
836,16/04/2018,Ariel,0.9,11.5,12.8,0.0
837,17/04/2018,Ariel,0.3,13.8,14.3,0.0
838,18/04/2018,Ariel,0.1,12.0,12.2,0.0
839,19/04/2018,Ariel,0.4,10.5,11.1,0.0
840,20/04/2018,Ariel,0.3,4.9,5.3,0.0
841,21/04/2018,Ariel,0.1,3.8,4.0,4.3
842,22/04/2018,Ariel,0.4,7.8,8.5,0.0
843,23/04/2018,Ariel,0.6,9.9,10.8,0.0
844,24/04/2018,Ariel,0.6,11.9,12.9,0.1
845,25/04/2018,Ariel,0.2,8.2,8.5,12.0
846,26/04/2018,Ariel,0.2,9.1,9.5,9.7
847,27/04/2018,Ariel,0.3,7.1,7.5,0.0
848,28/04/2018,Ariel,-0.2,4.4,4.2,0.0
849,29/04/2018,Ariel,0.1,10.6,10.7,0.0
850,30/04/2018,Ariel,-0.1,6.8,6.6,0.0
851,01/05/2018,Ariel,0.0,5.8,5.6,0.5
852,02/05/2018,Ariel,-0.05,6.3,6.1,0.0
853,03/05/2018,Ariel,-0.025,6.05,5.85,0.0
854,04/05/2018,Ariel,-0.037500000000000006,6.175,5.975,0.0
855,05/05/2018,Ariel,-0.03125,6.1125,5.9125,0.0
856,06/05/2018,Ariel,-0.034375,6.14375,5.94375,0.5
857,07/05/2018,Ariel,-0.0328125,6.128125,5.928125,0.1
858,08/05/2018,Ariel,-0.033593750000000006,6.1359375,5.9359375,0.0
859,09/05/2018,Ariel,-0.033203125,6.13203125,5.93203125,0.0
860,10/05/2018,Ariel,-0.0333984375,6.133984375,5.933984375,0.0
861,11/05/2018,Ariel,-0.03330078125,6.1330078125,5.9330078125,0.1
862,12/05/2018,Ariel,-0.033349609375000006,6.13349609375,5.93349609375,0.3
863,13/05/2018,Ariel,-0.0333251953125,6.133251953125,5.933251953125,0.3
864,14/05/2018,Ariel,-0.03333740234375,6.1333740234375,5.9333740234375,0.0
865,15/05/2018,Ariel,-0.033331298828125,6.13331298828125,5.93331298828125,0.0
866,16/05/2018,Ariel,-0.033334350585937506,6.133343505859375,5.933343505859375,0.0
867,17/05/2018,Ariel,-0.03333282470703125,6.133328247070312,5.933328247070312,0.0
868,18/05/2018,Ariel,-0.03333358764648438,6.133335876464844,5.933335876464843,0.0
869,19/05/2018,Ariel,-0.033333206176757814,6.133332061767578,5.933332061767578,0.0
870,20/05/2018,Ariel,-0.0333333969116211,6.133333969116211,5.933333969116211,0.0
871,21/05/2018,Ariel,0.08333330154418946,8.966666984558106,8.666666984558105,0.0
872,22/05/2018,Ariel,0.2,11.8,11.4,0.0
873,23/05/2018,Ariel,0.3,11.5,11.9,0.0
874,24/05/2018,Ariel,0.1,7.0,6.9,0.0
875,25/05/2018,Ariel,0.1,8.3,7.9,0.0
876,26/05/2018,Ariel,0.9,15.8,16.8,0.0
877,27/05/2018,Ariel,1.6,13.2,15.3,0.0
878,28/05/2018,Ariel,0.3,7.3,7.3,0.0
879,29/05/2018,Ariel,0.2,7.1,7.1,0.0
880,30/05/2018,Ariel,0.1,6.1,5.9,0.0
881,31/05/2018,Ariel,0.0,6.1,5.7,0.0
882,01/06/2018,Ariel,0.2,4.6,4.1,0.0
883,02/06/2018,Ariel,0.0,3.7,2.8,0.0
884,03/06/2018,Ariel,0.1,7.0,6.6,0.0
885,04/06/2018,Ariel,0.1,6.4,6.1,0.0
886,05/06/2018,Ariel,0.2,9.9,9.8,0.0
887,06/06/2018,Ariel,0.5,10.2,10.6,0.0
888,07/06/2018,Ariel,0.2,9.6,9.8,0.0
889,08/06/2018,Ariel,0.1,5.7,5.4,0.0
890,09/06/2018,Ariel,0.0,4.6,4.0,0.0
891,10/06/2018,Ariel,0.3,9.7,9.8,0.0
892,11/06/2018,Ariel,0.2,8.4,8.4,0.0
893,12/06/2018,Ariel,0.1,5.0,4.9,1.5
894,13/06/2018,Ariel,0.1,6.7,6.4,0.0
895,14/06/2018,Ariel,0.1,8.0,7.6,0.0
896,15/06/2018,Ariel,0.0,5.2,4.6,0.0
897,16/06/2018,Ariel,0.0,3.2,2.4,0.0
898,17/06/2018,Ariel,0.1,5.2,5.0,0.0
899,18/06/2018,Ariel,0.3,6.1,6.2,0.0
900,19/06/2018,Ariel,0.1,9.2,8.8,0.0
901,20/06/2018,Ariel,0.3,7.7,7.8,0.0
902,21/06/2018,Ariel,0.1,7.4,7.1,0.0
903,22/06/2018,Ariel,0.1,8.0,7.8,0.0
